f0,f1,f2,f3,f4,f5,f6,f7,target
0.8784503,-0.05360171,-1.4797359,0.6933198,-0.24075289,-1.4413894,-0.77718693,-0.9504864,2.8370473
-0.049925912,-1.1222641,0.049942307,-0.47507524,0.40201685,-0.083081156,-1.2434019,-0.3927306,-0.16091412
-0.18486236,0.23462017,-3.530409,0.086907215,-1.9940691,1.5853987,0.16079529,0.5554761,-0.8283983
-0.68092954,-0.019400787,-0.10065682,-0.024906622,0.32449728,0.7512601,1.3065226,-0.32929096,0.46366617
1.2225413,0.7435016,-0.9447476,-0.14812683,-0.42142537,0.20298153,1.5861603,-0.32834625,-1.1179423
-0.15452948,1.0668229,0.7801545,0.20952395,0.802736,-1.0983047,-1.2935631,-0.02038059,0.26442322
-0.42832783,0.4589899,1.0476348,0.08188423,-0.51845515,-0.06070481,0.93447936,-1.3983911,-0.8260836
-0.35213354,0.8603936,1.0712458,1.8697294,0.8679851,-0.7960601,0.7974975,0.28909934,0.90561193
0.5323092,-0.35034248,-0.34644687,0.22394842,-1.5107282,1.4422206,1.3848567,1.4262248,-0.8731539
0.36544406,2.8231175,-1.135144,0.24718644,0.017783115,-0.47393966,0.475547,-0.3664456,-1.1851767
0.4127326,-1.2188191,-0.8145923,-0.70952106,-0.97183067,-0.7859739,-0.3343724,0.09840847,-0.93979734
0.430821,-0.5277558,0.28761068,0.38089502,-0.4881126,-0.21770687,0.7859162,-0.83687454,0.3361981
2.1416476,0.9013586,-1.6458645,-1.023591,2.7200866,-0.7817208,-2.5768387,-0.7215241,-0.61754686
-0.40641502,0.7527213,1.3935494,1.1501278,-0.9495696,0.23565358,-0.9915545,0.98354477,0.8794049
-0.51224273,0.48738903,-0.33063003,-1.4843484,-0.3725954,1.8212725,-0.8695152,0.16090101,-0.0320878
-0.81377274,0.67531866,0.5001737,-0.8436587,-1.1437415,0.0071686,-0.67268753,0.6626437,0.6140701
0.61597943,-2.0835571,-1.7814261,-1.6291329,-0.30699542,-0.9227783,-1.5200806,0.26714253,-0.9442565
1.1289723,1.5892987,-0.925982,0.41964373,-0.14996085,-0.15802276,-0.5643568,-0.15679017,-0.16407497
-0.11394746,-0.20389096,-1.9056791,-0.42387348,-0.73457235,-1.270892,-0.5536343,1.2128495,-0.029116161
-0.8401565,1.2458942,1.0211895,0.68592733,1.5763657,2.873491,-0.26351508,-1.7855948,-0.80944604
-0.8244812,-2.0335267,-0.16020474,-0.97559077,1.1551691,1.8008887,0.28383154,-0.8083572,-0.49767056
0.6505928,0.2565685,0.571305,0.5314755,-0.9468084,1.2470185,-1.2512385,-0.37978715,0.40004155
0.7432542,-0.56350225,0.06341368,0.5798366,0.81670785,0.7514141,-0.45277804,0.04533983,-1.6962603
0.54315424,0.57212013,0.46847504,0.21179779,-0.4800891,-0.1654871,-0.09150699,-0.2980234,-0.4483026
-0.6655097,0.31707045,-0.33744186,0.030873498,-1.2293112,-0.14341474,-1.8539153,0.2091872,-0.12506123
0.23216133,0.3660478,-0.20354559,0.13719918,-0.7178545,-0.22038403,-0.07366963,1.3693314,-1.2965248
0.11668581,-1.0589417,-0.09173242,-0.9106925,-1.2559655,2.376859,0.23872548,-1.1510242,-2.0677016
0.21868859,-0.05696912,0.40563166,-1.0752696,0.94118804,-0.19214973,0.7580463,1.523678,-0.07975242
0.8714288,-0.18016705,0.43211842,0.5438726,-0.8763936,-0.56408787,-1.3198851,-0.21776085,-1.0003525
0.22359554,0.49531004,2.811437,-0.36869103,1.288133,-0.104543656,-0.1515901,0.19361675,-1.7156196
0.67891353,0.989297,1.6816021,0.45339197,0.14087251,0.51697516,1.2397726,0.024211315,-0.8385004
0.06757907,0.15047592,-1.7787588,1.5509884,-0.40357536,-3.4823701,-1.7359036,0.2789434,0.24843515
0.2891194,-1.2761723,-0.14310548,-0.45715755,-0.50209737,0.3933232,-0.0067636007,1.20301,0.3918825
0.63128823,0.10757881,-0.40589583,-0.6000904,1.7526424,-2.542511,-1.5225137,-1.1485788,-0.2435725
-1.4571558,2.611076,1.2801305,-0.3242832,0.010306591,1.4720755,-0.42952928,-0.7185184,1.1297696
-0.3196712,1.6460053,-0.31574798,0.038971126,-0.5043372,-1.7241341,-0.8049981,0.6271271,0.6685123
-0.47037265,-2.9743996,0.4642889,0.6141388,0.85344183,-0.8031802,0.37427202,-0.80158955,-1.2202652
-0.63887787,0.06334315,-2.3370616,-0.028386906,0.58554804,-1.917049,-0.2952393,-1.8689235,-0.60043377
-0.27514225,0.93211955,-1.5136008,2.078547,-0.98809254,1.8008182,-1.2766123,0.6459818,-2.1335564
1.4949414,-0.18232702,2.0922933,0.4208495,0.005246311,-0.012282791,1.5232229,-0.7710353,1.348195
-0.86583114,-0.4600909,0.0502444,0.78082436,-1.8086922,2.2265832,0.17804882,0.8797966,-0.48659673
0.96827835,-0.26696423,-0.99846,-0.036860418,-0.033451367,1.9879076,0.9868431,-0.44852933,2.1739068
-1.6828698,0.55218947,0.24287087,1.0118313,0.31420442,1.2492772,-1.0952324,1.1407119,-0.45796362
-0.33488503,-1.1484699,-1.053059,-0.20527294,0.44786504,-1.4017133,-0.39316088,0.2545286,-0.20588124
0.16275306,1.1886886,-0.28337353,-0.6442237,-0.9994706,0.1654792,0.99910605,-0.6982442,0.5664944
0.58622235,-0.05599299,-1.4526179,0.90534484,-0.7385504,1.3662107,-0.74997073,-1.2250041,1.7719246
0.7112266,-0.93502426,-0.7887212,-0.057288546,0.24739437,0.3888292,-0.005074653,-0.23264478,1.9308902
0.79334724,1.1243502,-0.4163367,0.2452647,1.2504827,-0.36984286,-0.06546099,0.055774406,-0.0011535983
-0.34872508,-1.5451308,1.1206993,0.98188275,0.092064574,0.35153642,-2.36295,-0.64143306,-0.08912498
-0.4623518,-0.5552101,0.464046,0.13898349,-0.55810726,0.4477004,-0.068760164,-1.2928683,-0.6007116
0.8579759,-0.57167506,0.63852406,-0.14924875,0.9702238,-1.4772307,-0.4188614,-0.22886619,1.8593652
-0.19130433,2.1439419,-0.025774652,-0.5353963,0.12909071,-0.5668567,-0.16588849,1.5365274,0.6682825
-1.2756863,-0.68502074,0.8228491,1.0616808,0.17873444,0.6531397,-0.7194812,0.24799563,-0.62436336
-1.1332872,-2.1549652,-0.87351924,-0.3417264,0.79771405,0.8743894,-1.2889061,-0.6473729,0.93834066
-0.9194523,-0.5818151,-0.73270595,-0.05110048,-0.096302964,0.24338517,-0.813535,0.14644575,0.6656045
0.49716073,0.45555034,0.40759107,0.28690767,-0.93342566,-0.40788105,-0.5267809,0.6294527,-0.6922278
0.14242573,0.78408456,-0.2791474,0.2827852,-0.15458511,-0.19196694,0.6069324,-0.9264385,-0.52775
0.69048536,2.2765398,-0.013845848,1.0136995,1.1121373,-0.754323,-0.5598246,-0.25743446,-1.1757764
-0.42725265,1.4068975,-0.16413528,-0.06981912,1.8926735,-0.10406265,0.109922856,-0.14715572,1.1447989
0.1585397,0.1879226,1.2534504,1.3763846,-1.2187371,0.8500741,0.20112997,-0.401649,-0.54816693
0.6255904,-0.8914155,1.305553,-0.24875677,1.6372502,2.428189,-0.5408965,-1.2330655,-1.2191682
-0.30934653,1.6240275,-0.62616575,0.37076163,-0.36690417,-1.2042451,0.9714062,0.6612996,1.46748
0.45677525,-0.36856356,-1.7598693,-0.18377407,0.020457812,1.2667618,-0.37505338,-2.1059365,0.31472197
-0.6619259,-0.6581572,-0.7114969,2.09314,1.6998694,0.38280526,-0.56108916,-0.65931106,-2.1609218
-0.36305386,-0.41707382,-0.89696014,-0.35063672,-0.4097038,-1.6012363,1.1048696,-0.7265878,0.7018706
-0.3817379,-1.2522882,0.83174837,-0.26019856,-0.27439693,-0.09769486,0.1369798,-0.5591309,-1.9564322
-1.1958396,-0.4650201,0.9204975,0.11474099,-0.64278835,-0.18198979,-2.3917542,1.4598497,-0.82765746
0.48697248,-0.23310833,-1.0310742,-0.26677343,0.037872884,-0.0016180883,-2.6587963,-0.30902037,0.43613982
-0.46940234,0.7306566,-0.75450474,0.31448814,0.3117614,1.04778,1.5934396,1.0656103,0.4067364
0.012494119,-0.38808835,-1.479011,1.2290883,-0.6870752,1.9748755,0.08290082,0.13351355,-0.7798361
0.48074666,-1.2674593,0.13437852,0.1473044,1.4503605,1.2950749,-0.173876,0.44763768,-1.3429941
0.44653118,-1.6037722,-0.04491643,0.1842698,-0.7473276,0.21280842,-2.2185328,-0.29584172,1.7859399
0.6653851,0.20956975,0.7891218,-0.22914988,0.49839678,0.32390726,-0.1462618,0.7231415,1.4811836
-0.098485485,0.07262585,0.4971313,-0.50507367,0.026545348,2.0789552,-1.0546786,-0.61589783,-0.3048921
-0.4232983,-0.5543127,0.61020297,0.09652977,1.2437224,-1.0587107,-0.3155869,-0.44496244,-0.07051815
-0.07971821,-0.46745646,-1.5420021,0.0075992397,-0.8039311,1.2420807,-0.7283841,-0.52009565,-0.7505548
-1.6873344,0.38848692,-0.626326,1.1732618,0.5725329,-1.1472775,-0.28956723,-1.0456886,-0.31515986
-1.4471124,1.3905462,0.9488973,-0.95907795,2.42108,-1.5254743,0.1935642,-0.021336421,-0.020876508
-1.3226997,-0.7801446,-0.5385761,1.4545346,-1.4416144,0.63116926,0.3727839,0.867892,0.73742735
-0.9972468,0.08890284,-1.6275659,-0.1468151,-0.9005861,-1.657632,-0.06532468,-0.33829,-1.7120024
0.39977422,0.95827043,0.8079896,0.14853469,2.0839727,-0.39281762,0.10660573,-0.7987913,0.37862298
-0.9054791,-0.7761143,-0.577265,-1.0648365,-0.13416561,1.3742642,-1.7844366,1.9499232,1.5226978
-0.37816256,-0.015632115,1.062637,0.56193686,0.11359309,-0.913887,-0.083922505,-0.38985103,-0.38365158
1.2992283,-0.037995603,-0.01841472,-0.9604764,-0.33226523,1.7967805,0.2069197,0.7312294,-1.0321019
-0.35626397,-1.3112953,-0.27721944,0.3733903,1.6541837,-2.2575507,-0.0792952,0.0047104005,1.0619618
0.73751557,0.1684988,1.3631909,0.2756994,-1.6135986,1.0442679,1.4858619,1.075901,-1.1387119
-0.93361765,0.031544678,-1.3026556,-0.3256211,1.2370336,-1.3841238,-0.26425275,-0.051616926,-1.3576392
-0.20543756,0.5550842,1.4342211,-2.0652742,-1.4775076,-0.19432263,-1.324338,-0.04857101,-1.8797684
-0.95002204,-1.1868864,-0.639356,2.1606247,-1.5669489,0.21574439,-0.00047659804,-0.057649504,0.4599067
-0.33903307,0.009970386,0.16236986,-1.0541914,-1.0869727,-0.28230056,-0.5742655,-0.25506583,-1.3104787
0.8403081,1.381734,0.1718202,0.27274683,-0.12783703,-0.25725967,-1.7248904,0.061997313,-1.7403402
-1.7273204,2.0774999,-0.42711982,-0.72980607,-0.7143187,-1.4508014,-0.3045651,-0.77019244,0.09608989
0.43442366,1.2801293,-0.7621127,1.0480034,-0.77362275,1.4149784,1.4758285,0.49564955,-1.1249604
0.2377356,-1.1770715,-0.36982217,-0.37948632,-0.9275868,-1.2298092,-0.36890814,2.7130349,0.5562664
-0.59414995,0.4510527,-1.0145627,-0.75197476,-0.91029114,-1.230705,1.0832795,-0.9347157,0.46720672
-1.4460578,-0.48314658,1.9619607,0.5951567,-0.9328426,-0.09723488,0.7175639,0.31607023,0.031457897
0.07212951,0.2839006,-0.48113096,-1.2719572,0.23486142,-0.6968286,2.3668816,0.0160254,-0.82933223
-0.52949274,-0.7722167,1.1589472,-0.4132786,-0.63590527,0.83858246,0.45389956,-1.1320189,0.7622133
0.23267621,-1.7134734,1.0271729,0.69024515,-2.6651988,-0.5335685,0.076442,0.78100884,-1.4748049
0.021852145,-0.34451723,0.36292973,1.5068426,-0.03729296,-0.001176849,0.08939209,-0.44353655,1.1003981
1.6017789,0.7226027,-0.13567904,-0.9624116,0.7494176,0.11449307,0.27848032,-0.6878716,-0.28362796
-0.23935562,0.28799975,0.19378185,-0.61155885,-0.27881485,0.9737997,-0.25990525,1.367512,-0.14419809
-1.0234975,0.40294787,0.5721698,0.35213768,-1.26079,-0.52769065,-0.5084373,-0.34125116,0.32251
0.17927563,0.21635032,0.100468464,-1.997423,0.74503297,-1.671788,0.46104008,1.1673714,1.247796
0.21999669,0.4045275,-1.566749,1.3576242,-1.3725435,-0.80962795,-0.6326357,0.5402638,0.2598024
1.3591876,0.52951175,-1.8183113,-0.9994971,-0.32117623,1.1373066,-1.8669094,0.09502211,-0.4996374
0.83511126,-0.27468142,1.5089883,-0.43740994,-0.02185951,0.34806088,-1.3102943,0.63638264,0.5427729
0.35687107,0.08289056,-2.634714,0.26084438,1.0791576,-0.3704116,1.6468809,0.78606963,1.093187
1.4633029,1.7432584,0.19568515,0.051236648,0.57773495,0.061120465,-0.3190223,-0.17520735,0.9850179
-1.188763,0.14203103,-0.23497802,-0.963616,0.23843484,-0.26563147,0.7683248,-0.36812234,0.1747019
-0.63975155,0.042563498,0.16080114,1.7214589,0.9305956,0.7876913,-0.6978059,0.85762155,0.20181544
-0.92657596,0.10288451,-1.1399667,-2.5751326,-1.1580027,0.33747748,0.88925385,2.7783587,0.36225986
-0.38980982,-0.21790852,0.3506775,-1.1220076,1.5799712,-0.2788843,0.40233058,-1.6212505,0.819441
-1.3766861,-0.43535596,0.20601644,-0.63677484,-3.0650365,0.91765994,1.9910392,-1.1149766,-0.16154923
0.63515097,0.20867853,2.7610118,-0.9497046,1.4277693,1.1768051,1.3166018,-0.9632106,0.14797455
-0.2222227,-0.5057152,0.12998004,1.2195536,-0.84125656,-0.91934437,0.73568803,-0.32448173,0.119099714
-1.4708062,-0.14551494,1.3482351,-1.6583437,0.38017917,-0.9010576,-0.5887424,-0.97477716,-1.4274478
-1.0155791,-0.7905147,-1.4986857,1.557463,1.4484634,2.400995,-1.1757579,0.6120889,-0.64030164
0.31351385,0.108011805,1.0200953,-0.2781337,0.56094456,0.62608045,-0.14026603,-1.4478675,0.98553044
0.83812654,0.58419496,0.2262733,-1.3609427,0.37241864,1.6693339,0.019037182,-0.4274223,1.9527925
1.9967309,-0.21191487,0.26973867,-2.1009037,0.86632764,0.89236784,-0.40893182,-0.49542928,0.061815135
2.9138625,-2.0083785,0.28356853,-0.21513058,-1.4799396,0.4594277,0.7051392,0.994522,-0.12981372
0.41440943,0.59037155,1.7063382,-0.7019701,-1.3299464,-2.1366897,0.07751437,-0.0487842,-0.5600094
-0.98953813,0.12018384,0.25510445,0.23649482,0.27135727,-1.2211633,-0.0024186089,-1.3389442,-2.4237516
-2.1320462,-0.9932315,-0.78412205,-0.45057228,-0.1976078,0.65032285,1.5241082,0.296506,1.5497069
0.26771146,0.77327025,-0.61593807,0.9558027,-0.31280988,-0.90493083,0.10464881,-0.9263314,-0.79409236
-0.8129411,-1.3984252,0.81712747,-0.14249119,1.2382001,-0.1482596,-1.3552569,-1.1924984,-1.6691175
-0.41535726,1.0454077,0.44745547,-0.42390844,1.151481,0.91034555,1.0239227,1.1087377,0.2951103
-0.6120968,-0.05736662,-1.5304737,0.97325426,-0.9207351,0.13564093,0.20950963,-0.4311309,-0.008025448
-0.14079088,-2.268865,0.5146418,0.22816952,0.4424201,0.39877775,-0.2725069,0.49057588,2.132208
1.0659802,0.17832959,-1.0823424,0.7746317,-1.5643212,1.3879545,-0.95596075,-0.47628295,0.4847307
0.15704857,-0.40619236,0.43825802,1.1486607,-1.5883744,1.4869777,1.2611997,0.24652754,1.5856442
-0.15863484,-0.5568493,-0.80555403,-0.2938004,-0.89284736,-0.05631498,1.6902897,1.3988187,0.71681654
-1.0356537,-0.73772573,-0.28148174,0.03824788,-0.05297121,1.2739521,-0.6724017,0.18844561,-0.5967505
-1.674683,-0.12721579,-0.54480845,0.84380394,-0.65305793,-0.96083295,0.29758525,-0.36059,2.5159562
-0.48630792,-0.4851887,1.518913,-2.450656,0.45121482,0.22678912,0.43900093,-1.3177333,1.6311085
-0.053782552,-1.8566903,0.40184775,-0.10176735,-0.015332664,0.56601685,-1.7435399,0.8894809,0.5784557
1.7679299,1.2720679,1.261113,-0.22486736,1.114089,-0.10540126,-0.043697525,0.48090637,1.1196786
0.13027452,-0.24435766,2.8952127,0.3740524,0.5456385,-0.22205038,-1.7412071,0.3246913,0.35599017
0.9827395,-0.731935,0.04680534,-0.80110985,-1.0385302,-1.1194141,-0.018263321,-0.080068804,0.23785903
-0.4992956,-1.1284237,1.5019902,1.0954474,0.9006246,-0.03556883,2.2630134,1.1235148,0.49679467
-1.1849438,0.77073205,-0.6994557,-0.73776305,-0.86195385,-1.6084752,-1.4491478,-0.438098,2.1129515
-0.96511674,-1.298432,1.2548782,-0.45901728,0.41146976,-0.13318056,1.8762544,0.55095375,1.2420741
-0.72522604,0.13398731,-0.8075088,-0.66440994,-0.4922885,0.06030676,1.7763811,1.8172635,0.0011278063
2.1284697,-0.583649,-0.01841513,1.2298819,1.3240805,0.74523044,-0.005574912,0.08048916,0.23316374
-0.8213867,-0.52541965,0.53687763,-2.0855768,0.7311852,-1.1762962,0.51515573,-0.33711386,-1.561832
0.8384892,-1.1035595,0.6942312,1.78688,-0.69262046,0.33987758,-0.28341374,-0.5551582,0.14778113
-0.90292716,-0.6203194,-1.2725517,1.4733706,-0.38601395,0.5697003,-0.44717893,-0.5680836,0.62993324
0.93157303,0.008812391,-0.8670219,-0.56486535,3.2693133,-0.022058561,0.20332916,0.036621943,0.4207374
0.38495097,0.23531222,0.6114501,1.0269238,-1.2609518,0.44742402,-0.7747443,1.6544887,0.2112476
-0.15663789,-0.7855925,-0.36771655,0.13008983,-0.71991223,0.26987973,0.47310674,0.43281934,-0.6588183
-0.040762525,-0.0909344,-1.3973485,1.6529113,-0.6710161,-2.6006854,0.04150302,0.20421895,0.9126592
-0.6547877,0.88845444,-0.070976734,0.95065373,-1.1589326,-0.9221266,-1.0673423,0.14523782,1.0271503
0.4460722,-1.6626285,-0.118971504,2.1931446,-1.0538536,2.142755,0.70953417,-1.5508388,0.0894336
-0.45498347,-0.0062689735,0.17691498,-1.5621467,-0.108665295,0.65602934,0.73570544,-0.0968784,0.09187132
-1.2256057,-0.95078397,0.5292413,0.19134535,0.47653297,-0.6016053,1.1230065,-0.92641366,-0.02014791
-1.2779375,-1.0526842,0.46565136,-1.7241035,-1.593145,0.36662763,-0.47969565,1.505138,0.31920853
0.17258792,0.2610115,-0.7681731,-0.5187137,-0.50143987,0.71097904,1.0289421,-0.87228686,0.53306395
1.5790913,-0.5452515,-0.41082847,2.2496529,-0.80398715,1.5411228,2.166691,-1.3348749,-1.6525024
0.1599916,-1.2168031,0.9277887,0.46820045,-1.1704851,-0.38932037,0.029680775,-1.7221603,-0.46824384
-0.11863833,1.3242832,-0.5431849,0.9845412,0.99578714,-0.5960207,0.11868221,-0.7743586,-1.2726372
0.28582615,0.92008954,-0.39509207,0.5139386,-0.7650145,-0.4977512,0.6786666,-2.904479,-0.54451334
1.3060018,-1.9323059,-1.5042691,0.45046175,-1.3698928,-0.5713911,-2.1656802,0.18649265,1.2236421
0.2193825,-1.4744282,-0.02868047,-0.5223479,0.88014925,-0.6050083,-1.3661106,0.23494153,-0.9921658
-0.41092724,0.59345704,0.34527045,-0.7086424,1.2512406,0.18738955,-0.5507318,-1.0893465,-1.5964861
1.1062887,-0.28487384,-1.9754932,-0.5491577,0.23765598,-0.42104936,-0.3410448,0.8625932,-1.3326381
0.42875645,1.5005746,-1.0702504,-2.7303941,-0.9408493,-0.062082507,0.11218996,-0.16756809,0.2678146
1.535756,0.6163364,-1.4217278,-0.082038574,-0.2776633,1.8723589,0.26726002,-0.15336524,0.7146828
0.18323444,0.29946554,0.78835225,0.23985003,-0.6550363,-0.95789295,-1.372999,0.8674012,0.022315713
-1.2244691,-1.0218627,-1.9123513,-0.61922,-0.04939129,0.33683223,1.1522536,1.1311861,-2.088805
-1.3681592,0.4914403,-0.0786846,-0.13068177,0.7159101,-1.1356043,0.33312517,-1.017921,-0.7118718
1.6509279,-1.275764,0.7178621,0.5250487,-0.025227714,0.92701244,0.059808563,-1.4386315,1.6364615
1.7236657,1.3052446,0.18782166,0.88480234,-0.0035275032,1.1189837,0.490545,-0.3798623,0.09566213
-0.1795192,0.4221386,-0.43995866,-1.1978097,-0.5130845,-0.8676715,-0.61533475,1.5499258,-2.0869887
-0.38318732,-0.8248306,0.3464684,-0.7947757,0.66486514,-0.6958684,-0.23852162,-0.7737173,-0.82729185
1.4614443,0.8046774,1.0369734,0.75295943,0.36828607,0.6667149,-1.0826865,0.96824193,-2.0854535
-1.1070457,2.241525,-0.10761161,0.5890072,-1.8381892,-0.27448687,-2.2040122,-0.9739868,-0.48771137
-0.894727,-0.2176171,-2.2389371,1.3443987,-1.7814852,1.417156,-0.23638369,-0.1536657,0.11274872
0.6433268,0.5504132,1.1477327,1.3029253,-0.3316452,-1.2018312,1.7246088,-0.5748021,-0.16282243
-0.39460513,-0.43182933,0.40026465,2.4148731,0.9706724,1.0770489,-0.5686778,0.41192973,-0.39383864
-0.0051218667,0.08535222,-0.033076365,-0.29276586,1.1666479,2.2375257,-1.5566876,0.14808019,2.08379
-0.1634429,-1.5072346,-1.9803718,1.578564,0.76294875,0.39208543,0.5647267,-0.8946146,0.22052233
0.33757454,-0.0005295135,-0.2983086,-0.9200147,-0.15066764,-0.6368912,-0.47870788,-0.48308975,-0.35404512
1.4074819,0.04357733,-0.87547725,2.3940527,1.4649019,-0.7771024,0.437372,-1.0663729,0.7746496
0.090584904,1.7989978,-1.2162793,0.4546969,-0.7224954,-0.16202222,0.6608188,0.22987542,0.7821532
0.6439388,-1.795003,-0.13644943,0.54201996,-0.3410224,0.6760622,-0.50653476,-1.0172144,0.4117463
-2.050172,-0.28088346,-0.5359669,0.9899256,-1.4209336,-1.4935837,0.41478914,0.09544784,2.7420192
-0.0487184,1.2881172,-0.4700988,-1.3553632,-0.34533662,-0.3097821,-0.035454553,0.3972246,-0.74858433
-0.84323025,-0.24177149,0.73962635,-1.0747551,-0.86172116,0.13161476,-1.9678689,0.6596629,1.2651571
-1.2188131,-0.17134154,0.25557214,0.11567361,1.5378708,1.554161,-0.52458197,0.6732343,1.1672199
-0.8781524,-0.83325905,-0.4955148,0.34571958,1.3410006,1.8617024,-0.8297554,0.3359377,-1.4538188
-0.33412343,-0.9326054,-0.6223812,2.0825539,0.06327967,-0.13160335,-1.5081552,-1.0817733,0.54816884
0.91590255,-1.8258538,-0.45485857,-0.9491999,0.46694565,-1.1083642,-0.84729534,-0.8671727,-0.9607272
-1.3263928,-0.62921524,-0.24744423,1.540193,-0.6042048,0.140144,0.67120653,-0.87164015,0.07951228
0.030631492,-0.989355,0.5840502,-0.26558927,-2.5366514,0.17595898,0.014023337,-0.06509276,1.2432114
-0.48416942,0.11803883,-1.0425601,-0.27952403,-0.7624645,1.186126,-1.8557398,1.0908875,0.14246456
-0.3276731,-0.7876682,1.4584392,-0.16384286,0.7479628,-0.443689,-1.1108935,-0.6973938,-2.1897733
1.0027578,-0.47959098,0.584772,-0.30527714,0.43815693,-0.9890044,0.0151804,-0.3089735,0.7926357
0.53811544,-0.4522054,-2.737928,0.48653832,-0.39207104,-0.011645692,-0.002970288,1.2004353,-1.5698378
1.337398,-0.048165184,0.08534923,-0.3949431,0.73950255,-0.34010932,-0.32043272,-1.3703697,-0.47355953
-0.15450568,-0.52852225,1.0407367,-1.4104573,-0.4708271,-0.3666361,0.7533859,1.52099,1.2355809
-0.69594264,-1.061786,0.3887059,-0.26780942,-1.141612,-0.8682969,0.36900064,0.62209964,-1.1682987
-0.22385882,0.08576644,-0.41234097,0.456639,0.73959196,-1.2554601,-0.5713699,-0.70040673,0.4971966
0.24249679,1.0674832,-0.06109178,-1.402328,-0.61182165,0.6103595,-0.675295,-0.34107694,-0.7260499
0.17657335,0.12846619,0.17831995,0.58183,1.026612,0.26401016,-0.20154959,1.6974939,-2.2602427
-1.084388,-0.6098204,0.76958823,1.1805197,-1.9976659,-0.80353814,-2.0835032,-0.5002164,-0.73133564
0.09048978,-0.12314641,-1.4150949,1.4799309,-0.5695435,0.8199361,0.2921121,0.71663404,-0.66782343
0.22822833,-2.0506327,-0.6050184,0.337664,0.5971765,-1.8426021,-1.2564785,2.0397694,-1.2914127
2.517474,-0.13940275,1.6385782,-1.8046507,0.49386498,-0.40799454,1.2095286,-0.041965418,0.021009216
1.8768446,-0.40035436,0.032947224,0.64762,-0.221142,0.21535279,-1.7119755,-0.009499466,0.074879766
-0.85324335,-0.93346035,1.5279021,0.9671713,0.2873217,1.1078479,0.36960354,2.2100983,-0.4320926
-0.28738335,-0.7520984,2.985593,-0.69653416,0.14015909,-0.55550563,-1.9912273,-1.088565,-0.4034781
-1.463442,-0.4102345,-0.4920348,-0.07268295,-1.4890367,1.124037,-0.64563817,-0.018618234,0.6780104
-0.590707,0.9924583,-1.1972811,0.48359945,-0.3636212,-0.6517282,0.39551765,0.42605892,-1.381493
0.315605,1.0920604,-0.2655307,1.7872604,0.22739097,0.8214608,0.9173765,-1.5429641,1.2145978
1.2058536,-0.92812514,1.0989927,-0.2558497,0.5062182,1.682163,0.86701196,-1.1619762,-0.636907
-0.72908384,-0.5180774,1.2388959,0.8912559,-0.0651219,-0.9999415,0.68728286,-0.571034,-0.3602034
-0.65414643,-0.49258995,2.2719774,0.31629762,-0.55196077,0.15143305,0.7982312,0.4081704,-0.93955564
-2.147289,0.8095455,-0.036805518,0.19942753,-1.3344971,0.54061985,0.88275707,-0.48463413,-1.1894675
-0.16266592,0.14550655,0.4880565,1.3304695,0.7527807,-1.2442559,-0.56601995,-0.087135665,1.0211225
-1.0624144,0.092789866,-0.71176964,-0.83142227,0.6428477,0.4324892,-0.3882708,0.78158164,-0.838876
